index,stem,transmission_source,reflection_source,input_path,gt_path
1117,voc_syn_01117,2008_001068.png,2010_004026.png,blended/voc_syn_01117.png,transmission_layer/voc_syn_01117.png
1118,voc_syn_01118,2008_001070.png,2010_004027.png,blended/voc_syn_01118.png,transmission_layer/voc_syn_01118.png
1119,voc_syn_01119,2008_001071.png,2010_004028.png,blended/voc_syn_01119.png,transmission_layer/voc_syn_01119.png
1120,voc_syn_01120,2008_001073.png,2010_004029.png,blended/voc_syn_01120.png,transmission_layer/voc_syn_01120.png
1121,voc_syn_01121,2008_001074.png,2010_004030.png,blended/voc_syn_01121.png,transmission_layer/voc_syn_01121.png
1122,voc_syn_01122,2008_001076.png,2010_004031.png,blended/voc_syn_01122.png,transmission_layer/voc_syn_01122.png
1123,voc_syn_01123,2008_001077.png,2010_004033.png,blended/voc_syn_01123.png,transmission_layer/voc_syn_01123.png
1124,voc_syn_01124,2008_001078.png,2010_004036.png,blended/voc_syn_01124.png,transmission_layer/voc_syn_01124.png
1125,voc_syn_01125,2008_001080.png,2010_004037.png,blended/voc_syn_01125.png,transmission_layer/voc_syn_01125.png
1126,voc_syn_01126,2008_001081.png,2010_004041.png,blended/voc_syn_01126.png,transmission_layer/voc_syn_01126.png
1127,voc_syn_01127,2008_001083.png,2010_004042.png,blended/voc_syn_01127.png,transmission_layer/voc_syn_01127.png
1128,voc_syn_01128,2008_001089.png,2010_004043.png,blended/voc_syn_01128.png,transmission_layer/voc_syn_01128.png
1129,voc_syn_01129,2008_001090.png,2010_004045.png,blended/voc_syn_01129.png,transmission_layer/voc_syn_01129.png
1130,voc_syn_01130,2008_001092.png,2010_004048.png,blended/voc_syn_01130.png,transmission_layer/voc_syn_01130.png
1131,voc_syn_01131,2008_001098.png,2010_004050.png,blended/voc_syn_01131.png,transmission_layer/voc_syn_01131.png
1132,voc_syn_01132,2008_001104.png,2010_004052.png,blended/voc_syn_01132.png,transmission_layer/voc_syn_01132.png
1133,voc_syn_01133,2008_001105.png,2010_004056.png,blended/voc_syn_01133.png,transmission_layer/voc_syn_01133.png
1134,voc_syn_01134,2008_001106.png,2010_004059.png,blended/voc_syn_01134.png,transmission_layer/voc_syn_01134.png
1135,voc_syn_01135,2008_001111.png,2010_004060.png,blended/voc_syn_01135.png,transmission_layer/voc_syn_01135.png
1136,voc_syn_01136,2008_001112.png,2010_004062.png,blended/voc_syn_01136.png,transmission_layer/voc_syn_01136.png
1137,voc_syn_01137,2008_001113.png,2010_004063.png,blended/voc_syn_01137.png,transmission_layer/voc_syn_01137.png
1138,voc_syn_01138,2008_001114.png,2010_004064.png,blended/voc_syn_01138.png,transmission_layer/voc_syn_01138.png
1139,voc_syn_01139,2008_001115.png,2010_004065.png,blended/voc_syn_01139.png,transmission_layer/voc_syn_01139.png
1140,voc_syn_01140,2008_001118.png,2010_004066.png,blended/voc_syn_01140.png,transmission_layer/voc_syn_01140.png
1141,voc_syn_01141,2008_001119.png,2010_004067.png,blended/voc_syn_01141.png,transmission_layer/voc_syn_01141.png
1142,voc_syn_01142,2008_001120.png,2010_004069.png,blended/voc_syn_01142.png,transmission_layer/voc_syn_01142.png
1143,voc_syn_01143,2008_001121.png,2010_004071.png,blended/voc_syn_01143.png,transmission_layer/voc_syn_01143.png
1144,voc_syn_01144,2008_001122.png,2010_004072.png,blended/voc_syn_01144.png,transmission_layer/voc_syn_01144.png
1145,voc_syn_01145,2008_001130.png,2010_004073.png,blended/voc_syn_01145.png,transmission_layer/voc_syn_01145.png
1146,voc_syn_01146,2008_001133.png,2010_004074.png,blended/voc_syn_01146.png,transmission_layer/voc_syn_01146.png
1147,voc_syn_01147,2008_001134.png,2010_004075.png,blended/voc_syn_01147.png,transmission_layer/voc_syn_01147.png
1148,voc_syn_01148,2008_001136.png,2010_004084.png,blended/voc_syn_01148.png,transmission_layer/voc_syn_01148.png
1149,voc_syn_01149,2008_001137.png,2010_004088.png,blended/voc_syn_01149.png,transmission_layer/voc_syn_01149.png
1150,voc_syn_01150,2008_001140.png,2010_004089.png,blended/voc_syn_01150.png,transmission_layer/voc_syn_01150.png
1151,voc_syn_01151,2008_001142.png,2010_004092.png,blended/voc_syn_01151.png,transmission_layer/voc_syn_01151.png
1152,voc_syn_01152,2008_001143.png,2010_004094.png,blended/voc_syn_01152.png,transmission_layer/voc_syn_01152.png
1153,voc_syn_01153,2008_001147.png,2010_004095.png,blended/voc_syn_01153.png,transmission_layer/voc_syn_01153.png
1154,voc_syn_01154,2008_001150.png,2010_004096.png,blended/voc_syn_01154.png,transmission_layer/voc_syn_01154.png
1155,voc_syn_01155,2008_001154.png,2010_004102.png,blended/voc_syn_01155.png,transmission_layer/voc_syn_01155.png
1156,voc_syn_01156,2008_001155.png,2010_004104.png,blended/voc_syn_01156.png,transmission_layer/voc_syn_01156.png
1157,voc_syn_01157,2008_001158.png,2010_004105.png,blended/voc_syn_01157.png,transmission_layer/voc_syn_01157.png
1158,voc_syn_01158,2008_001159.png,2010_004107.png,blended/voc_syn_01158.png,transmission_layer/voc_syn_01158.png
1159,voc_syn_01159,2008_001160.png,2010_004108.png,blended/voc_syn_01159.png,transmission_layer/voc_syn_01159.png
1160,voc_syn_01160,2008_001161.png,2010_004109.png,blended/voc_syn_01160.png,transmission_layer/voc_syn_01160.png
1161,voc_syn_01161,2008_001164.png,2010_004111.png,blended/voc_syn_01161.png,transmission_layer/voc_syn_01161.png
1162,voc_syn_01162,2008_001166.png,2010_004116.png,blended/voc_syn_01162.png,transmission_layer/voc_syn_01162.png
1163,voc_syn_01163,2008_001167.png,2010_004118.png,blended/voc_syn_01163.png,transmission_layer/voc_syn_01163.png
1164,voc_syn_01164,2008_001168.png,2010_004119.png,blended/voc_syn_01164.png,transmission_layer/voc_syn_01164.png
1165,voc_syn_01165,2008_001169.png,2010_004120.png,blended/voc_syn_01165.png,transmission_layer/voc_syn_01165.png
1166,voc_syn_01166,2008_001170.png,2010_004121.png,blended/voc_syn_01166.png,transmission_layer/voc_syn_01166.png
1167,voc_syn_01167,2008_001171.png,2010_004123.png,blended/voc_syn_01167.png,transmission_layer/voc_syn_01167.png
1168,voc_syn_01168,2008_001177.png,2010_004125.png,blended/voc_syn_01168.png,transmission_layer/voc_syn_01168.png
1169,voc_syn_01169,2008_001182.png,2010_004129.png,blended/voc_syn_01169.png,transmission_layer/voc_syn_01169.png
1170,voc_syn_01170,2008_001183.png,2010_004130.png,blended/voc_syn_01170.png,transmission_layer/voc_syn_01170.png
1171,voc_syn_01171,2008_001185.png,2010_004133.png,blended/voc_syn_01171.png,transmission_layer/voc_syn_01171.png
1172,voc_syn_01172,2008_001188.png,2010_004137.png,blended/voc_syn_01172.png,transmission_layer/voc_syn_01172.png
1173,voc_syn_01173,2008_001189.png,2010_004138.png,blended/voc_syn_01173.png,transmission_layer/voc_syn_01173.png
1174,voc_syn_01174,2008_001190.png,2010_004139.png,blended/voc_syn_01174.png,transmission_layer/voc_syn_01174.png
1175,voc_syn_01175,2008_001192.png,2010_004141.png,blended/voc_syn_01175.png,transmission_layer/voc_syn_01175.png
1176,voc_syn_01176,2008_001194.png,2010_004143.png,blended/voc_syn_01176.png,transmission_layer/voc_syn_01176.png
1177,voc_syn_01177,2008_001196.png,2010_004144.png,blended/voc_syn_01177.png,transmission_layer/voc_syn_01177.png
1178,voc_syn_01178,2008_001199.png,2010_004145.png,blended/voc_syn_01178.png,transmission_layer/voc_syn_01178.png
1179,voc_syn_01179,2008_001202.png,2010_004148.png,blended/voc_syn_01179.png,transmission_layer/voc_syn_01179.png
1180,voc_syn_01180,2008_001203.png,2010_004149.png,blended/voc_syn_01180.png,transmission_layer/voc_syn_01180.png
1181,voc_syn_01181,2008_001205.png,2010_004154.png,blended/voc_syn_01181.png,transmission_layer/voc_syn_01181.png
1182,voc_syn_01182,2008_001206.png,2010_004160.png,blended/voc_syn_01182.png,transmission_layer/voc_syn_01182.png
1183,voc_syn_01183,2008_001208.png,2010_004161.png,blended/voc_syn_01183.png,transmission_layer/voc_syn_01183.png
1184,voc_syn_01184,2008_001210.png,2010_004162.png,blended/voc_syn_01184.png,transmission_layer/voc_syn_01184.png
1185,voc_syn_01185,2008_001215.png,2010_004163.png,blended/voc_syn_01185.png,transmission_layer/voc_syn_01185.png
1186,voc_syn_01186,2008_001218.png,2010_004165.png,blended/voc_syn_01186.png,transmission_layer/voc_syn_01186.png
1187,voc_syn_01187,2008_001219.png,2010_004168.png,blended/voc_syn_01187.png,transmission_layer/voc_syn_01187.png
1188,voc_syn_01188,2008_001221.png,2010_004171.png,blended/voc_syn_01188.png,transmission_layer/voc_syn_01188.png
1189,voc_syn_01189,2008_001223.png,2010_004172.png,blended/voc_syn_01189.png,transmission_layer/voc_syn_01189.png
1190,voc_syn_01190,2008_001225.png,2010_004173.png,blended/voc_syn_01190.png,transmission_layer/voc_syn_01190.png
1191,voc_syn_01191,2008_001226.png,2010_004175.png,blended/voc_syn_01191.png,transmission_layer/voc_syn_01191.png
1192,voc_syn_01192,2008_001227.png,2010_004178.png,blended/voc_syn_01192.png,transmission_layer/voc_syn_01192.png
1193,voc_syn_01193,2008_001230.png,2010_004180.png,blended/voc_syn_01193.png,transmission_layer/voc_syn_01193.png
1194,voc_syn_01194,2008_001231.png,2010_004182.png,blended/voc_syn_01194.png,transmission_layer/voc_syn_01194.png
1195,voc_syn_01195,2008_001235.png,2010_004184.png,blended/voc_syn_01195.png,transmission_layer/voc_syn_01195.png
1196,voc_syn_01196,2008_001236.png,2010_004186.png,blended/voc_syn_01196.png,transmission_layer/voc_syn_01196.png
1197,voc_syn_01197,2008_001238.png,2010_004188.png,blended/voc_syn_01197.png,transmission_layer/voc_syn_01197.png
1198,voc_syn_01198,2008_001241.png,2010_004191.png,blended/voc_syn_01198.png,transmission_layer/voc_syn_01198.png
1199,voc_syn_01199,2008_001245.png,2010_004192.png,blended/voc_syn_01199.png,transmission_layer/voc_syn_01199.png
1200,voc_syn_01200,2008_001248.png,2010_004193.png,blended/voc_syn_01200.png,transmission_layer/voc_syn_01200.png
1201,voc_syn_01201,2008_001249.png,2010_004197.png,blended/voc_syn_01201.png,transmission_layer/voc_syn_01201.png
1202,voc_syn_01202,2008_001255.png,2010_004198.png,blended/voc_syn_01202.png,transmission_layer/voc_syn_01202.png
1203,voc_syn_01203,2008_001260.png,2010_004201.png,blended/voc_syn_01203.png,transmission_layer/voc_syn_01203.png
1204,voc_syn_01204,2008_001262.png,2010_004204.png,blended/voc_syn_01204.png,transmission_layer/voc_syn_01204.png
1205,voc_syn_01205,2008_001263.png,2010_004207.png,blended/voc_syn_01205.png,transmission_layer/voc_syn_01205.png
1206,voc_syn_01206,2008_001264.png,2010_004208.png,blended/voc_syn_01206.png,transmission_layer/voc_syn_01206.png
1207,voc_syn_01207,2008_001267.png,2010_004209.png,blended/voc_syn_01207.png,transmission_layer/voc_syn_01207.png
1208,voc_syn_01208,2008_001271.png,2010_004210.png,blended/voc_syn_01208.png,transmission_layer/voc_syn_01208.png
1209,voc_syn_01209,2008_001272.png,2010_004211.png,blended/voc_syn_01209.png,transmission_layer/voc_syn_01209.png
1210,voc_syn_01210,2008_001274.png,2010_004216.png,blended/voc_syn_01210.png,transmission_layer/voc_syn_01210.png
1211,voc_syn_01211,2008_001275.png,2010_004219.png,blended/voc_syn_01211.png,transmission_layer/voc_syn_01211.png
1212,voc_syn_01212,2008_001278.png,2010_004222.png,blended/voc_syn_01212.png,transmission_layer/voc_syn_01212.png
1213,voc_syn_01213,2008_001283.png,2010_004223.png,blended/voc_syn_01213.png,transmission_layer/voc_syn_01213.png
1214,voc_syn_01214,2008_001284.png,2010_004224.png,blended/voc_syn_01214.png,transmission_layer/voc_syn_01214.png
1215,voc_syn_01215,2008_001285.png,2010_004225.png,blended/voc_syn_01215.png,transmission_layer/voc_syn_01215.png
1216,voc_syn_01216,2008_001290.png,2010_004226.png,blended/voc_syn_01216.png,transmission_layer/voc_syn_01216.png
1217,voc_syn_01217,2008_001294.png,2010_004227.png,blended/voc_syn_01217.png,transmission_layer/voc_syn_01217.png
1218,voc_syn_01218,2008_001296.png,2010_004228.png,blended/voc_syn_01218.png,transmission_layer/voc_syn_01218.png
1219,voc_syn_01219,2008_001299.png,2010_004229.png,blended/voc_syn_01219.png,transmission_layer/voc_syn_01219.png
1220,voc_syn_01220,2008_001301.png,2010_004230.png,blended/voc_syn_01220.png,transmission_layer/voc_syn_01220.png
1221,voc_syn_01221,2008_001302.png,2010_004231.png,blended/voc_syn_01221.png,transmission_layer/voc_syn_01221.png
1222,voc_syn_01222,2008_001306.png,2010_004238.png,blended/voc_syn_01222.png,transmission_layer/voc_syn_01222.png
1223,voc_syn_01223,2008_001307.png,2010_004239.png,blended/voc_syn_01223.png,transmission_layer/voc_syn_01223.png
1224,voc_syn_01224,2008_001308.png,2010_004242.png,blended/voc_syn_01224.png,transmission_layer/voc_syn_01224.png
1225,voc_syn_01225,2008_001310.png,2010_004244.png,blended/voc_syn_01225.png,transmission_layer/voc_syn_01225.png
1226,voc_syn_01226,2008_001314.png,2010_004248.png,blended/voc_syn_01226.png,transmission_layer/voc_syn_01226.png
1227,voc_syn_01227,2008_001318.png,2010_004249.png,blended/voc_syn_01227.png,transmission_layer/voc_syn_01227.png
1228,voc_syn_01228,2008_001320.png,2010_004252.png,blended/voc_syn_01228.png,transmission_layer/voc_syn_01228.png
1229,voc_syn_01229,2008_001322.png,2010_004253.png,blended/voc_syn_01229.png,transmission_layer/voc_syn_01229.png
1230,voc_syn_01230,2008_001325.png,2010_004254.png,blended/voc_syn_01230.png,transmission_layer/voc_syn_01230.png
1231,voc_syn_01231,2008_001329.png,2010_004256.png,blended/voc_syn_01231.png,transmission_layer/voc_syn_01231.png
1232,voc_syn_01232,2008_001334.png,2010_004257.png,blended/voc_syn_01232.png,transmission_layer/voc_syn_01232.png
1233,voc_syn_01233,2008_001335.png,2010_004258.png,blended/voc_syn_01233.png,transmission_layer/voc_syn_01233.png
1234,voc_syn_01234,2008_001336.png,2010_004259.png,blended/voc_syn_01234.png,transmission_layer/voc_syn_01234.png
1235,voc_syn_01235,2008_001340.png,2010_004263.png,blended/voc_syn_01235.png,transmission_layer/voc_syn_01235.png
1236,voc_syn_01236,2008_001344.png,2010_004264.png,blended/voc_syn_01236.png,transmission_layer/voc_syn_01236.png
1237,voc_syn_01237,2008_001346.png,2010_004271.png,blended/voc_syn_01237.png,transmission_layer/voc_syn_01237.png
1238,voc_syn_01238,2008_001349.png,2010_004276.png,blended/voc_syn_01238.png,transmission_layer/voc_syn_01238.png
1239,voc_syn_01239,2008_001351.png,2010_004278.png,blended/voc_syn_01239.png,transmission_layer/voc_syn_01239.png
1240,voc_syn_01240,2008_001353.png,2010_004279.png,blended/voc_syn_01240.png,transmission_layer/voc_syn_01240.png
1241,voc_syn_01241,2008_001356.png,2010_004280.png,blended/voc_syn_01241.png,transmission_layer/voc_syn_01241.png
1242,voc_syn_01242,2008_001357.png,2010_004283.png,blended/voc_syn_01242.png,transmission_layer/voc_syn_01242.png
1243,voc_syn_01243,2008_001358.png,2010_004286.png,blended/voc_syn_01243.png,transmission_layer/voc_syn_01243.png
1244,voc_syn_01244,2008_001359.png,2010_004288.png,blended/voc_syn_01244.png,transmission_layer/voc_syn_01244.png
1245,voc_syn_01245,2008_001366.png,2010_004289.png,blended/voc_syn_01245.png,transmission_layer/voc_syn_01245.png
1246,voc_syn_01246,2008_001367.png,2010_004290.png,blended/voc_syn_01246.png,transmission_layer/voc_syn_01246.png
1247,voc_syn_01247,2008_001369.png,2010_004291.png,blended/voc_syn_01247.png,transmission_layer/voc_syn_01247.png
1248,voc_syn_01248,2008_001373.png,2010_004295.png,blended/voc_syn_01248.png,transmission_layer/voc_syn_01248.png
1249,voc_syn_01249,2008_001374.png,2010_004296.png,blended/voc_syn_01249.png,transmission_layer/voc_syn_01249.png
1250,voc_syn_01250,2008_001376.png,2010_004297.png,blended/voc_syn_01250.png,transmission_layer/voc_syn_01250.png
1251,voc_syn_01251,2008_001379.png,2010_004301.png,blended/voc_syn_01251.png,transmission_layer/voc_syn_01251.png
1252,voc_syn_01252,2008_001380.png,2010_004304.png,blended/voc_syn_01252.png,transmission_layer/voc_syn_01252.png
1253,voc_syn_01253,2008_001382.png,2010_004306.png,blended/voc_syn_01253.png,transmission_layer/voc_syn_01253.png
1254,voc_syn_01254,2008_001383.png,2010_004307.png,blended/voc_syn_01254.png,transmission_layer/voc_syn_01254.png
1255,voc_syn_01255,2008_001387.png,2010_004311.png,blended/voc_syn_01255.png,transmission_layer/voc_syn_01255.png
1256,voc_syn_01256,2008_001389.png,2010_004312.png,blended/voc_syn_01256.png,transmission_layer/voc_syn_01256.png
1257,voc_syn_01257,2008_001390.png,2010_004313.png,blended/voc_syn_01257.png,transmission_layer/voc_syn_01257.png
1258,voc_syn_01258,2008_001395.png,2010_004314.png,blended/voc_syn_01258.png,transmission_layer/voc_syn_01258.png
1259,voc_syn_01259,2008_001399.png,2010_004318.png,blended/voc_syn_01259.png,transmission_layer/voc_syn_01259.png
1260,voc_syn_01260,2008_001401.png,2010_004320.png,blended/voc_syn_01260.png,transmission_layer/voc_syn_01260.png
1261,voc_syn_01261,2008_001402.png,2010_004322.png,blended/voc_syn_01261.png,transmission_layer/voc_syn_01261.png
1262,voc_syn_01262,2008_001405.png,2010_004325.png,blended/voc_syn_01262.png,transmission_layer/voc_syn_01262.png
1263,voc_syn_01263,2008_001406.png,2010_004327.png,blended/voc_syn_01263.png,transmission_layer/voc_syn_01263.png
1264,voc_syn_01264,2008_001410.png,2010_004332.png,blended/voc_syn_01264.png,transmission_layer/voc_syn_01264.png
1265,voc_syn_01265,2008_001413.png,2010_004333.png,blended/voc_syn_01265.png,transmission_layer/voc_syn_01265.png
1266,voc_syn_01266,2008_001414.png,2010_004335.png,blended/voc_syn_01266.png,transmission_layer/voc_syn_01266.png
1267,voc_syn_01267,2008_001415.png,2010_004336.png,blended/voc_syn_01267.png,transmission_layer/voc_syn_01267.png
1268,voc_syn_01268,2008_001419.png,2010_004337.png,blended/voc_syn_01268.png,transmission_layer/voc_syn_01268.png
1269,voc_syn_01269,2008_001420.png,2010_004339.png,blended/voc_syn_01269.png,transmission_layer/voc_syn_01269.png
1270,voc_syn_01270,2008_001427.png,2010_004341.png,blended/voc_syn_01270.png,transmission_layer/voc_syn_01270.png
1271,voc_syn_01271,2008_001428.png,2010_004344.png,blended/voc_syn_01271.png,transmission_layer/voc_syn_01271.png
1272,voc_syn_01272,2008_001429.png,2010_004345.png,blended/voc_syn_01272.png,transmission_layer/voc_syn_01272.png
1273,voc_syn_01273,2008_001430.png,2010_004346.png,blended/voc_syn_01273.png,transmission_layer/voc_syn_01273.png
1274,voc_syn_01274,2008_001431.png,2010_004349.png,blended/voc_syn_01274.png,transmission_layer/voc_syn_01274.png
1275,voc_syn_01275,2008_001432.png,2010_004350.png,blended/voc_syn_01275.png,transmission_layer/voc_syn_01275.png
